student_track_id,student_id,track_name,date_enrolled,date_completed,track_completed,days_for_completion,completion_bucket
1,268313,"Business Analyst",2022-03-22,NULL,0,NULL,NULL
1,268315,"Data Scientist",2022-03-22,NULL,0,NULL,NULL
1,268324,"Data Analyst",2022-03-22,NULL,0,NULL,NULL
1,268331,"Data Scientist",2022-04-02,NULL,0,NULL,NULL
1,268341,"Data Scientist",2022-05-05,NULL,0,NULL,NULL
1,268343,"Data Analyst",2022-03-22,NULL,0,NULL,NULL
1,268348,"Data Scientist",2022-03-24,NULL,0,NULL,NULL
1,268353,"Data Analyst",2022-03-22,NULL,0,NULL,NULL
1,268354,"Data Scientist",2022-03-22,NULL,0,NULL,NULL
1,268355,"Data Scientist",2022-03-23,NULL,0,NULL,NULL
1,268357,"Data Scientist",2022-08-01,NULL,0,NULL,NULL
2,268357,"Data Analyst",2022-03-29,NULL,0,NULL,NULL
1,268374,"Data Scientist",2022-03-24,NULL,0,NULL,NULL
1,268390,"Data Analyst",2022-04-03,NULL,0,NULL,NULL
2,268390,"Business Analyst",2022-04-15,2022-04-30,1,15,"8 to 30 days"
1,268391,"Data Analyst",2022-03-30,NULL,0,NULL,NULL
1,268393,"Data Scientist",2022-03-31,NULL,0,NULL,NULL
2,268393,"Data Analyst",2022-03-31,NULL,0,NULL,NULL
3,268393,"Business Analyst",2022-03-31,NULL,0,NULL,NULL
1,268396,"Data Analyst",2022-03-31,NULL,0,NULL,NULL
1,268400,"Data Analyst",2022-03-23,NULL,0,NULL,NULL
1,268406,"Data Analyst",2022-03-23,NULL,0,NULL,NULL
1,268409,"Data Scientist",2022-03-26,NULL,0,NULL,NULL
1,268410,"Data Scientist",2022-03-23,NULL,0,NULL,NULL
2,268410,"Data Analyst",2022-08-10,NULL,0,NULL,NULL
1,268413,"Data Scientist",2022-03-23,NULL,0,NULL,NULL
1,268420,"Data Scientist",2022-09-10,NULL,0,NULL,NULL
1,268423,"Business Analyst",2022-03-23,NULL,0,NULL,NULL
1,268429,"Data Analyst",2022-03-23,NULL,0,NULL,NULL
1,268434,"Data Analyst",2022-03-24,NULL,0,NULL,NULL
2,268434,"Business Analyst",2022-03-24,NULL,0,NULL,NULL
1,268437,"Data Analyst",2022-03-24,NULL,0,NULL,NULL
1,268439,"Data Scientist",2022-03-24,NULL,0,NULL,NULL
1,268443,"Data Scientist",2022-03-24,NULL,0,NULL,NULL
1,268453,"Data Scientist",2022-03-24,NULL,0,NULL,NULL
1,268454,"Data Analyst",2022-03-24,NULL,0,NULL,NULL
1,268455,"Data Scientist",2022-03-24,NULL,0,NULL,NULL
1,268460,"Data Scientist",2022-03-24,NULL,0,NULL,NULL
1,268461,"Data Analyst",2022-03-24,NULL,0,NULL,NULL
1,268463,"Data Scientist",2022-03-24,NULL,0,NULL,NULL
1,268465,"Data Analyst",2022-05-11,NULL,0,NULL,NULL
1,268473,"Data Scientist",2022-04-05,NULL,0,NULL,NULL
2,268473,"Data Analyst",2022-04-05,NULL,0,NULL,NULL
1,268482,"Data Analyst",2022-03-24,NULL,0,NULL,NULL
1,268485,"Data Scientist",2022-03-29,NULL,0,NULL,NULL
1,268490,"Data Analyst",2022-03-24,NULL,0,NULL,NULL
1,268495,"Data Analyst",2022-03-24,NULL,0,NULL,NULL
1,268501,"Data Analyst",2022-03-24,NULL,0,NULL,NULL
1,268502,"Data Analyst",2022-08-28,NULL,0,NULL,NULL
1,268508,"Data Analyst",2022-03-24,NULL,0,NULL,NULL
1,268509,"Data Scientist",2022-09-05,NULL,0,NULL,NULL
1,268510,"Data Scientist",2022-03-24,NULL,0,NULL,NULL
1,268516,"Data Analyst",2022-04-05,NULL,0,NULL,NULL
1,268527,"Business Analyst",2022-04-14,NULL,0,NULL,NULL
1,268528,"Data Analyst",2022-03-25,NULL,0,NULL,NULL
1,268529,"Data Scientist",2022-03-25,NULL,0,NULL,NULL
1,268531,"Data Analyst",2022-03-25,NULL,0,NULL,NULL
1,268541,"Data Analyst",2022-03-25,NULL,0,NULL,NULL
1,268544,"Data Analyst",2022-03-25,NULL,0,NULL,NULL
1,268549,"Data Analyst",2022-03-25,NULL,0,NULL,NULL
1,268553,"Data Scientist",2022-03-31,NULL,0,NULL,NULL
1,268556,"Data Scientist",2022-04-04,NULL,0,NULL,NULL
2,268556,"Business Analyst",2022-03-25,NULL,0,NULL,NULL
1,268558,"Data Scientist",2022-05-27,NULL,0,NULL,NULL
2,268558,"Business Analyst",2022-03-25,NULL,0,NULL,NULL
1,268559,"Data Scientist",2022-03-25,NULL,0,NULL,NULL
1,268572,"Data Scientist",2022-07-26,NULL,0,NULL,NULL
2,268572,"Data Analyst",2022-07-25,NULL,0,NULL,NULL
3,268572,"Business Analyst",2022-08-22,NULL,0,NULL,NULL
1,268575,"Data Analyst",2022-03-25,NULL,0,NULL,NULL
1,268577,"Data Analyst",2022-03-25,NULL,0,NULL,NULL
1,268582,"Data Analyst",2022-03-25,NULL,0,NULL,NULL
1,268584,"Data Scientist",2022-03-25,NULL,0,NULL,NULL
1,268592,"Data Analyst",2022-03-25,NULL,0,NULL,NULL
1,268596,"Data Scientist",2022-03-26,NULL,0,NULL,NULL
2,268596,"Data Analyst",2022-03-26,NULL,0,NULL,NULL
1,268600,"Data Analyst",2022-10-14,NULL,0,NULL,NULL
1,268605,"Business Analyst",2022-03-26,NULL,0,NULL,NULL
1,268613,"Data Scientist",2022-03-26,NULL,0,NULL,NULL
1,268614,"Data Scientist",2022-03-26,NULL,0,NULL,NULL
1,268616,"Data Analyst",2022-03-26,NULL,0,NULL,NULL
1,268618,"Data Scientist",2022-03-30,NULL,0,NULL,NULL
2,268618,"Business Analyst",2022-03-26,NULL,0,NULL,NULL
1,268622,"Data Analyst",2022-03-26,NULL,0,NULL,NULL
1,268630,"Data Analyst",2022-03-26,NULL,0,NULL,NULL
1,268637,"Data Scientist",2022-03-26,NULL,0,NULL,NULL
1,268638,"Data Analyst",2022-03-26,NULL,0,NULL,NULL
1,268647,"Data Analyst",2022-03-26,NULL,0,NULL,NULL
1,268649,"Data Analyst",2022-03-26,NULL,0,NULL,NULL
1,268652,"Data Scientist",2022-03-26,NULL,0,NULL,NULL
2,268652,"Data Analyst",2022-03-26,NULL,0,NULL,NULL
1,268654,"Business Analyst",2022-04-07,NULL,0,NULL,NULL
1,268656,"Data Analyst",2022-03-26,NULL,0,NULL,NULL
1,268660,"Business Analyst",2022-03-27,NULL,0,NULL,NULL
1,268663,"Data Scientist",2022-03-27,NULL,0,NULL,NULL
1,268666,"Data Scientist",2022-03-27,NULL,0,NULL,NULL
1,268669,"Data Analyst",2022-03-27,NULL,0,NULL,NULL
1,268670,"Data Analyst",2022-03-27,NULL,0,NULL,NULL
1,268679,"Data Scientist",2022-03-27,NULL,0,NULL,NULL
1,268682,"Data Scientist",2022-04-22,NULL,0,NULL,NULL
2,268682,"Data Analyst",2022-03-27,NULL,0,NULL,NULL
1,268686,"Data Analyst",2022-03-27,NULL,0,NULL,NULL
1,268688,"Data Scientist",2022-03-27,NULL,0,NULL,NULL
1,268692,"Data Scientist",2022-03-27,NULL,0,NULL,NULL
1,268697,"Data Scientist",2022-03-27,NULL,0,NULL,NULL
1,268701,"Data Analyst",2022-03-27,NULL,0,NULL,NULL
1,268705,"Data Analyst",2022-03-27,NULL,0,NULL,NULL
1,268709,"Data Scientist",2022-03-27,NULL,0,NULL,NULL
1,268714,"Data Scientist",2022-03-27,NULL,0,NULL,NULL
1,268715,"Data Scientist",2022-03-27,NULL,0,NULL,NULL
2,268715,"Data Analyst",2022-08-04,NULL,0,NULL,NULL
1,268718,"Business Analyst",2022-03-29,NULL,0,NULL,NULL
1,268719,"Data Analyst",2022-04-01,NULL,0,NULL,NULL
1,268721,"Data Scientist",2022-03-27,NULL,0,NULL,NULL
1,268725,"Business Analyst",2022-03-27,NULL,0,NULL,NULL
1,268727,"Data Analyst",2022-03-28,NULL,0,NULL,NULL
1,268729,"Data Analyst",2022-03-27,NULL,0,NULL,NULL
1,268739,"Data Scientist",2022-08-15,NULL,0,NULL,NULL
2,268739,"Data Analyst",2022-08-15,NULL,0,NULL,NULL
1,268746,"Data Scientist",2022-03-28,NULL,0,NULL,NULL
1,268747,"Business Analyst",2022-03-28,NULL,0,NULL,NULL
1,268751,"Data Analyst",2022-03-28,NULL,0,NULL,NULL
1,268764,"Data Scientist",2022-03-28,NULL,0,NULL,NULL
1,268771,"Data Analyst",2022-03-28,NULL,0,NULL,NULL
1,268779,"Data Analyst",2022-03-28,NULL,0,NULL,NULL
1,268784,"Data Scientist",2022-03-28,NULL,0,NULL,NULL
1,268785,"Data Analyst",2022-03-28,NULL,0,NULL,NULL
1,268792,"Data Scientist",2022-05-28,NULL,0,NULL,NULL
1,268796,"Data Scientist",2022-03-28,NULL,0,NULL,NULL
2,268796,"Data Analyst",2022-04-19,2022-04-21,1,2,"1 to 7 days"
1,268797,"Business Analyst",2022-03-29,NULL,0,NULL,NULL
1,268798,"Data Analyst",2022-03-28,NULL,0,NULL,NULL
1,268800,"Data Analyst",2022-04-19,NULL,0,NULL,NULL
1,268803,"Data Analyst",2022-06-06,NULL,0,NULL,NULL
1,268805,"Data Scientist",2022-04-05,NULL,0,NULL,NULL
2,268805,"Data Analyst",2022-03-29,NULL,0,NULL,NULL
1,268814,"Data Analyst",2022-03-28,NULL,0,NULL,NULL
1,268817,"Data Scientist",2022-03-29,NULL,0,NULL,NULL
2,268817,"Data Analyst",2022-03-29,NULL,0,NULL,NULL
3,268817,"Business Analyst",2022-03-29,NULL,0,NULL,NULL
1,268818,"Data Analyst",2022-03-28,NULL,0,NULL,NULL
1,268820,"Data Scientist",2022-03-28,NULL,0,NULL,NULL
1,268823,"Data Scientist",2022-03-28,NULL,0,NULL,NULL
1,268824,"Data Scientist",2022-03-28,NULL,0,NULL,NULL
1,268825,"Data Scientist",2022-03-31,NULL,0,NULL,NULL
1,268827,"Data Scientist",2022-03-28,NULL,0,NULL,NULL
1,268831,"Business Analyst",2022-03-28,NULL,0,NULL,NULL
1,268850,"Data Analyst",2022-03-29,NULL,0,NULL,NULL
1,268853,"Business Analyst",2022-03-29,NULL,0,NULL,NULL
1,268855,"Data Scientist",2022-03-29,NULL,0,NULL,NULL
2,268855,"Data Analyst",2022-03-29,NULL,0,NULL,NULL
1,268864,"Data Scientist",2022-03-29,NULL,0,NULL,NULL
1,268877,"Data Analyst",2022-03-29,NULL,0,NULL,NULL
1,268883,"Data Analyst",2022-07-19,NULL,0,NULL,NULL
1,268884,"Data Scientist",2022-03-29,NULL,0,NULL,NULL
1,268892,"Data Scientist",2022-03-29,NULL,0,NULL,NULL
2,268892,"Data Analyst",2022-08-09,NULL,0,NULL,NULL
1,268910,"Data Scientist",2022-03-29,NULL,0,NULL,NULL
1,268916,"Data Scientist",2022-03-29,NULL,0,NULL,NULL
1,268920,"Data Scientist",2022-03-30,NULL,0,NULL,NULL
2,268920,"Business Analyst",2022-08-01,NULL,0,NULL,NULL
1,268922,"Data Scientist",2022-03-30,NULL,0,NULL,NULL
1,268923,"Data Scientist",2022-04-13,NULL,0,NULL,NULL
1,268924,"Data Analyst",2022-03-29,NULL,0,NULL,NULL
1,268925,"Business Analyst",2022-03-30,NULL,0,NULL,NULL
1,268926,"Data Scientist",2022-09-20,NULL,0,NULL,NULL
2,268926,"Data Analyst",2022-09-20,NULL,0,NULL,NULL
3,268926,"Business Analyst",2022-09-20,NULL,0,NULL,NULL
1,268927,"Data Analyst",2022-03-30,NULL,0,NULL,NULL
1,268929,"Data Analyst",2022-03-30,NULL,0,NULL,NULL
1,268940,"Data Scientist",2022-03-30,NULL,0,NULL,NULL
1,268942,"Data Analyst",2022-03-30,NULL,0,NULL,NULL
1,268944,"Data Analyst",2022-08-27,NULL,0,NULL,NULL
1,268946,"Data Scientist",2022-03-30,NULL,0,NULL,NULL
1,268947,"Data Analyst",2022-03-30,NULL,0,NULL,NULL
1,268955,"Data Analyst",2022-03-30,NULL,0,NULL,NULL
1,268958,"Data Analyst",2022-03-30,NULL,0,NULL,NULL
1,268959,"Data Analyst",2022-03-30,NULL,0,NULL,NULL
1,268960,"Data Analyst",2022-03-30,NULL,0,NULL,NULL
1,268962,"Data Scientist",2022-04-03,NULL,0,NULL,NULL
1,268964,"Data Analyst",2022-03-30,NULL,0,NULL,NULL
1,268967,"Data Analyst",2022-03-30,NULL,0,NULL,NULL
1,268969,"Data Scientist",2022-03-30,NULL,0,NULL,NULL
1,268976,"Data Analyst",2022-03-30,NULL,0,NULL,NULL
1,268977,"Data Scientist",2022-03-30,NULL,0,NULL,NULL
1,268978,"Data Analyst",2022-03-31,NULL,0,NULL,NULL
1,268985,"Data Scientist",2022-03-30,NULL,0,NULL,NULL
1,268989,"Data Scientist",2022-04-07,NULL,0,NULL,NULL
2,268989,"Data Analyst",2022-04-07,NULL,0,NULL,NULL
3,268989,"Business Analyst",2022-04-07,NULL,0,NULL,NULL
1,268992,"Data Analyst",2022-04-01,NULL,0,NULL,NULL
1,268997,"Data Scientist",2022-03-30,NULL,0,NULL,NULL
1,268998,"Data Analyst",2022-03-30,NULL,0,NULL,NULL
1,269000,"Data Scientist",2022-03-30,NULL,0,NULL,NULL
2,269000,"Data Analyst",2022-05-24,NULL,0,NULL,NULL
1,269005,"Data Scientist",2022-04-16,NULL,0,NULL,NULL
1,269009,"Data Scientist",2022-03-30,NULL,0,NULL,NULL
1,269010,"Data Scientist",2022-03-30,NULL,0,NULL,NULL
2,269010,"Data Analyst",2022-03-30,NULL,0,NULL,NULL
3,269010,"Business Analyst",2022-03-30,NULL,0,NULL,NULL
1,269013,"Business Analyst",2022-04-04,NULL,0,NULL,NULL
1,269016,"Data Analyst",2022-03-30,NULL,0,NULL,NULL
1,269018,"Data Scientist",2022-03-30,NULL,0,NULL,NULL
1,269020,"Data Analyst",2022-06-22,NULL,0,NULL,NULL
1,269028,"Data Analyst",2022-03-30,NULL,0,NULL,NULL
1,269030,"Data Analyst",2022-04-01,NULL,0,NULL,NULL
1,269033,"Data Scientist",2022-03-30,NULL,0,NULL,NULL
1,269036,"Business Analyst",2022-04-05,NULL,0,NULL,NULL
1,269038,"Data Scientist",2022-06-29,NULL,0,NULL,NULL
1,269040,"Data Scientist",2022-03-30,NULL,0,NULL,NULL
1,269044,"Data Analyst",2022-03-30,NULL,0,NULL,NULL
1,269047,"Data Scientist",2022-03-31,NULL,0,NULL,NULL
2,269047,"Business Analyst",2022-03-30,NULL,0,NULL,NULL
1,269054,"Data Analyst",2022-03-31,NULL,0,NULL,NULL
1,269060,"Data Scientist",2022-03-31,NULL,0,NULL,NULL
1,269066,"Data Scientist",2022-08-12,NULL,0,NULL,NULL
2,269066,"Data Analyst",2022-03-31,NULL,0,NULL,NULL
3,269066,"Business Analyst",2022-04-04,NULL,0,NULL,NULL
1,269070,"Data Analyst",2022-04-07,NULL,0,NULL,NULL
1,269073,"Data Scientist",2022-03-31,NULL,0,NULL,NULL
1,269082,"Data Scientist",2022-03-31,NULL,0,NULL,NULL
1,269092,"Data Analyst",2022-03-31,NULL,0,NULL,NULL
1,269094,"Data Analyst",2022-06-02,NULL,0,NULL,NULL
1,269097,"Data Scientist",2022-04-27,NULL,0,NULL,NULL
1,269101,"Data Scientist",2022-03-31,NULL,0,NULL,NULL
1,269102,"Data Scientist",2022-03-31,NULL,0,NULL,NULL
2,269102,"Data Analyst",2022-03-31,NULL,0,NULL,NULL
3,269102,"Business Analyst",2022-03-31,NULL,0,NULL,NULL
1,269110,"Data Analyst",2022-03-31,NULL,0,NULL,NULL
1,269112,"Data Analyst",2022-03-31,NULL,0,NULL,NULL
1,269115,"Data Analyst",2022-03-31,NULL,0,NULL,NULL
1,269120,"Data Scientist",2022-04-06,NULL,0,NULL,NULL
1,269126,"Business Analyst",2022-04-12,NULL,0,NULL,NULL
1,269130,"Data Scientist",2022-07-01,NULL,0,NULL,NULL
1,269131,"Data Analyst",2022-03-31,NULL,0,NULL,NULL
1,269137,"Data Analyst",2022-03-31,NULL,0,NULL,NULL
1,269139,"Data Analyst",2022-03-31,NULL,0,NULL,NULL
1,269141,"Data Scientist",2022-03-31,NULL,0,NULL,NULL
1,269143,"Data Scientist",2022-04-09,NULL,0,NULL,NULL
2,269143,"Data Analyst",2022-04-09,NULL,0,NULL,NULL
1,269151,"Data Analyst",2022-03-31,NULL,0,NULL,NULL
1,269153,"Data Scientist",2022-03-31,NULL,0,NULL,NULL
1,269154,"Data Scientist",2022-03-31,NULL,0,NULL,NULL
1,269155,"Data Scientist",2022-03-31,NULL,0,NULL,NULL
1,269156,"Data Scientist",2022-03-31,NULL,0,NULL,NULL
1,269164,"Data Analyst",2022-03-31,NULL,0,NULL,NULL
1,269174,"Data Analyst",2022-04-01,NULL,0,NULL,NULL
1,269176,"Data Scientist",2022-04-01,NULL,0,NULL,NULL
1,269183,"Data Scientist",2022-04-01,NULL,0,NULL,NULL
1,269185,"Data Analyst",2022-04-01,NULL,0,NULL,NULL
1,269186,"Data Scientist",2022-04-01,NULL,0,NULL,NULL
1,269187,"Data Analyst",2022-04-01,NULL,0,NULL,NULL
1,269191,"Data Scientist",2022-04-01,NULL,0,NULL,NULL
2,269191,"Business Analyst",2022-04-01,NULL,0,NULL,NULL
1,269200,"Data Analyst",2022-08-14,NULL,0,NULL,NULL
1,269209,"Data Analyst",2022-04-01,NULL,0,NULL,NULL
1,269213,"Data Analyst",2022-06-10,NULL,0,NULL,NULL
1,269214,"Data Scientist",2022-04-01,NULL,0,NULL,NULL
1,269217,"Data Scientist",2022-04-01,NULL,0,NULL,NULL
2,269217,"Data Analyst",2022-04-05,NULL,0,NULL,NULL
1,269220,"Data Analyst",2022-04-07,NULL,0,NULL,NULL
1,269221,"Data Analyst",2022-04-01,NULL,0,NULL,NULL
1,269225,"Data Scientist",2022-04-01,NULL,0,NULL,NULL
1,269231,"Data Scientist",2022-04-01,NULL,0,NULL,NULL
1,269238,"Data Scientist",2022-04-01,NULL,0,NULL,NULL
1,269241,"Data Scientist",2022-04-16,NULL,0,NULL,NULL
2,269241,"Data Analyst",2022-04-01,NULL,0,NULL,NULL
1,269251,"Data Analyst",2022-04-01,NULL,0,NULL,NULL
1,269253,"Data Scientist",2022-10-20,NULL,0,NULL,NULL
2,269253,"Data Analyst",2022-04-01,NULL,0,NULL,NULL
1,269255,"Data Analyst",2022-04-01,NULL,0,NULL,NULL
1,269256,"Data Scientist",2022-04-01,NULL,0,NULL,NULL
1,269260,"Data Analyst",2022-04-01,NULL,0,NULL,NULL
1,269261,"Data Scientist",2022-04-01,NULL,0,NULL,NULL
1,269262,"Data Scientist",2022-06-28,NULL,0,NULL,NULL
1,269266,"Data Analyst",2022-04-01,NULL,0,NULL,NULL
1,269280,"Data Analyst",2022-04-01,NULL,0,NULL,NULL
1,269284,"Data Scientist",2022-04-01,NULL,0,NULL,NULL
1,269289,"Data Analyst",2022-07-20,NULL,0,NULL,NULL
1,269290,"Data Analyst",2022-08-15,NULL,0,NULL,NULL
1,269292,"Data Analyst",2022-04-01,NULL,0,NULL,NULL
1,269297,"Data Scientist",2022-04-01,NULL,0,NULL,NULL
1,269314,"Data Analyst",2022-10-13,NULL,0,NULL,NULL
2,269314,"Business Analyst",2022-04-07,NULL,0,NULL,NULL
1,269321,"Data Scientist",2022-07-26,NULL,0,NULL,NULL
2,269321,"Data Analyst",2022-07-26,NULL,0,NULL,NULL
1,269322,"Data Analyst",2022-04-02,NULL,0,NULL,NULL
1,269324,"Data Scientist",2022-04-02,NULL,0,NULL,NULL
1,269336,"Data Scientist",2022-04-02,NULL,0,NULL,NULL
1,269344,"Data Analyst",2022-04-02,NULL,0,NULL,NULL
1,269347,"Data Analyst",2022-04-02,NULL,0,NULL,NULL
1,269356,"Data Analyst",2022-04-10,NULL,0,NULL,NULL
1,269361,"Data Analyst",2022-04-02,NULL,0,NULL,NULL
1,269363,"Data Analyst",2022-04-02,NULL,0,NULL,NULL
1,269365,"Data Scientist",2022-04-25,NULL,0,NULL,NULL
2,269365,"Data Analyst",2022-04-25,NULL,0,NULL,NULL
1,269370,"Data Analyst",2022-04-02,NULL,0,NULL,NULL
1,269371,"Data Analyst",2022-05-01,NULL,0,NULL,NULL
1,269372,"Data Analyst",2022-04-02,NULL,0,NULL,NULL
1,269377,"Data Analyst",2022-04-02,NULL,0,NULL,NULL
1,269378,"Data Analyst",2022-04-02,NULL,0,NULL,NULL
1,269382,"Data Analyst",2022-04-02,NULL,0,NULL,NULL
1,269383,"Data Analyst",2022-04-02,NULL,0,NULL,NULL
1,269387,"Data Analyst",2022-04-02,NULL,0,NULL,NULL
1,269392,"Data Analyst",2022-04-02,NULL,0,NULL,NULL
1,269393,"Data Scientist",2022-04-02,NULL,0,NULL,NULL
1,269417,"Data Scientist",2022-04-02,NULL,0,NULL,NULL
1,269423,"Data Scientist",2022-04-02,NULL,0,NULL,NULL
1,269430,"Data Analyst",2022-04-03,NULL,0,NULL,NULL
1,269438,"Data Scientist",2022-04-03,NULL,0,NULL,NULL
1,269440,"Data Scientist",2022-04-03,NULL,0,NULL,NULL
1,269450,"Data Analyst",2022-05-11,NULL,0,NULL,NULL
1,269452,"Data Scientist",2022-04-03,NULL,0,NULL,NULL
1,269455,"Data Analyst",2022-04-03,NULL,0,NULL,NULL
1,269458,"Data Scientist",2022-04-04,NULL,0,NULL,NULL
1,269463,"Data Analyst",2022-04-03,NULL,0,NULL,NULL
1,269470,"Data Scientist",2022-04-06,NULL,0,NULL,NULL
1,269472,"Data Scientist",2022-04-03,NULL,0,NULL,NULL
1,269475,"Data Scientist",2022-04-03,NULL,0,NULL,NULL
1,269476,"Business Analyst",2022-04-03,NULL,0,NULL,NULL
1,269481,"Data Analyst",2022-04-03,NULL,0,NULL,NULL
1,269483,"Business Analyst",2022-04-03,NULL,0,NULL,NULL
1,269486,"Data Scientist",2022-04-03,NULL,0,NULL,NULL
1,269490,"Data Scientist",2022-06-25,NULL,0,NULL,NULL
2,269490,"Data Analyst",2022-04-03,NULL,0,NULL,NULL
1,269492,"Data Analyst",2022-04-06,NULL,0,NULL,NULL
1,269498,"Data Scientist",2022-04-03,NULL,0,NULL,NULL
1,269499,"Data Analyst",2022-04-03,NULL,0,NULL,NULL
1,269501,"Data Scientist",2022-04-10,NULL,0,NULL,NULL
1,269505,"Data Scientist",2022-04-03,NULL,0,NULL,NULL
1,269513,"Data Analyst",2022-04-03,NULL,0,NULL,NULL
1,269518,"Data Scientist",2022-04-04,NULL,0,NULL,NULL
2,269518,"Data Analyst",2022-04-04,NULL,0,NULL,NULL
3,269518,"Business Analyst",2022-04-04,NULL,0,NULL,NULL
1,269519,"Data Analyst",2022-04-10,NULL,0,NULL,NULL
1,269522,"Data Analyst",2022-04-03,NULL,0,NULL,NULL
1,269526,"Data Scientist",2022-09-29,NULL,0,NULL,NULL
2,269526,"Data Analyst",2022-09-29,NULL,0,NULL,NULL
3,269526,"Business Analyst",2022-09-29,NULL,0,NULL,NULL
1,269529,"Data Analyst",2022-04-03,NULL,0,NULL,NULL
1,269530,"Data Analyst",2022-04-03,NULL,0,NULL,NULL
2,269530,"Business Analyst",2022-04-05,NULL,0,NULL,NULL
1,269534,"Data Analyst",2022-09-15,NULL,0,NULL,NULL
1,269535,"Data Scientist",2022-04-07,NULL,0,NULL,NULL
1,269540,"Data Analyst",2022-04-03,NULL,0,NULL,NULL
1,269541,"Data Analyst",2022-05-26,NULL,0,NULL,NULL
2,269541,"Business Analyst",2022-04-03,NULL,0,NULL,NULL
1,269542,"Data Analyst",2022-04-03,NULL,0,NULL,NULL
1,269547,"Data Scientist",2022-04-04,NULL,0,NULL,NULL
1,269549,"Business Analyst",2022-04-19,NULL,0,NULL,NULL
1,269560,"Data Analyst",2022-06-15,NULL,0,NULL,NULL
1,269565,"Data Scientist",2022-04-26,NULL,0,NULL,NULL
2,269565,"Data Analyst",2022-04-08,NULL,0,NULL,NULL
1,269570,"Business Analyst",2022-09-08,NULL,0,NULL,NULL
1,269573,"Data Analyst",2022-04-04,NULL,0,NULL,NULL
1,269578,"Data Scientist",2022-04-04,NULL,0,NULL,NULL
1,269579,"Data Analyst",2022-04-04,NULL,0,NULL,NULL
1,269588,"Data Analyst",2022-04-04,NULL,0,NULL,NULL
1,269597,"Data Scientist",2022-04-04,NULL,0,NULL,NULL
1,269598,"Data Scientist",2022-04-04,NULL,0,NULL,NULL
1,269607,"Data Analyst",2022-04-04,NULL,0,NULL,NULL
1,269622,"Data Analyst",2022-04-08,NULL,0,NULL,NULL
1,269632,"Data Analyst",2022-04-04,NULL,0,NULL,NULL
1,269633,"Data Scientist",2022-04-04,NULL,0,NULL,NULL
1,269655,"Data Analyst",2022-04-04,NULL,0,NULL,NULL
1,269660,"Data Scientist",2022-04-04,NULL,0,NULL,NULL
1,269662,"Data Analyst",2022-04-12,NULL,0,NULL,NULL
1,269664,"Data Analyst",2022-04-06,NULL,0,NULL,NULL
1,269665,"Data Analyst",2022-04-04,NULL,0,NULL,NULL
1,269666,"Data Analyst",2022-04-07,NULL,0,NULL,NULL
1,269667,"Data Scientist",2022-04-05,NULL,0,NULL,NULL
1,269671,"Data Analyst",2022-04-09,NULL,0,NULL,NULL
1,269672,"Data Analyst",2022-04-05,NULL,0,NULL,NULL
1,269673,"Data Scientist",2022-04-05,NULL,0,NULL,NULL
1,269676,"Data Analyst",2022-04-05,NULL,0,NULL,NULL
1,269683,"Data Analyst",2022-08-19,NULL,0,NULL,NULL
1,269690,"Data Analyst",2022-04-05,NULL,0,NULL,NULL
1,269701,"Data Analyst",2022-04-05,NULL,0,NULL,NULL
1,269708,"Data Analyst",2022-04-05,NULL,0,NULL,NULL
1,269711,"Data Scientist",2022-04-06,NULL,0,NULL,NULL
1,269712,"Data Analyst",2022-04-05,NULL,0,NULL,NULL
1,269716,"Data Scientist",2022-04-05,NULL,0,NULL,NULL
1,269719,"Data Analyst",2022-04-17,NULL,0,NULL,NULL
1,269721,"Data Analyst",2022-04-05,NULL,0,NULL,NULL
1,269726,"Data Analyst",2022-04-05,NULL,0,NULL,NULL
1,269738,"Data Scientist",2022-08-15,NULL,0,NULL,NULL
1,269739,"Data Analyst",2022-04-06,NULL,0,NULL,NULL
1,269741,"Data Analyst",2022-08-14,2022-08-22,1,8,"8 to 30 days"
2,269741,"Business Analyst",2022-08-20,NULL,0,NULL,NULL
1,269748,"Data Scientist",2022-07-23,NULL,0,NULL,NULL
1,269749,"Business Analyst",2022-04-05,NULL,0,NULL,NULL
1,269750,"Data Analyst",2022-04-05,NULL,0,NULL,NULL
1,269754,"Business Analyst",2022-07-05,NULL,0,NULL,NULL
1,269767,"Data Analyst",2022-04-05,NULL,0,NULL,NULL
1,269768,"Data Analyst",2022-04-06,NULL,0,NULL,NULL
1,269772,"Data Analyst",2022-04-05,NULL,0,NULL,NULL
1,269773,"Data Analyst",2022-04-18,NULL,0,NULL,NULL
1,269784,"Data Analyst",2022-04-06,NULL,0,NULL,NULL
1,269789,"Data Analyst",2022-04-06,NULL,0,NULL,NULL
1,269795,"Data Analyst",2022-04-06,NULL,0,NULL,NULL
1,269800,"Data Scientist",2022-04-06,NULL,0,NULL,NULL
1,269802,"Business Analyst",2022-04-06,NULL,0,NULL,NULL
1,269803,"Data Analyst",2022-04-06,NULL,0,NULL,NULL
1,269812,"Data Analyst",2022-05-02,NULL,0,NULL,NULL
1,269822,"Data Scientist",2022-04-06,NULL,0,NULL,NULL
2,269822,"Data Analyst",2022-07-14,NULL,0,NULL,NULL
1,269838,"Data Analyst",2022-04-06,NULL,0,NULL,NULL
1,269843,"Data Analyst",2022-04-06,NULL,0,NULL,NULL
1,269851,"Data Analyst",2022-08-11,NULL,0,NULL,NULL
